challenger,vs,retention_axis,challenger_recovery,ref_recovery,challenger_retention,ref_retention,dominates_by_mean,challenger_recovery_r0.9,ref_recovery_r0.9,P_dominates_bootstrap,dominates_at_both_ratios
d1q_q0.9_g1,sharecap_c0.08,cicids r0.2,0.9492183336294191,0.9924054006040149,0.658868092691622,0.8335561497326204,False,,0.9954764261175507,0.0,False
d1q_q0.9_g2,knn,synthetic r0.05,0.9608811511813821,0.9894563865695506,0.9190600522193213,0.4234986945169713,False,,0.9909010358103312,0.03225,False
d1q_q0.9_g2,knn,synthetic r0.2,0.9608811511813821,0.9894563865695506,0.974293059125964,0.7840616966580977,False,,0.9909010358103312,0.03725,False
d1q_q0.9_g2,knn,cicids r0.2,0.9608811511813821,0.9894563865695506,0.6479500891265598,0.6584224598930482,False,,0.9909010358103312,0.00075,False
d1q_q0.9_g2,uniform_w0.1,synthetic r0.05,0.9608811511813821,0.988807958784864,0.9190600522193213,0.9122715404699739,False,,0.4332941255719238,0.02575,False
d1q_q0.9_g2,uniform_w0.1,synthetic r0.2,0.9608811511813821,0.988807958784864,0.974293059125964,0.9763496143958869,False,,0.4332941255719238,0.0005,False
d1q_q0.9_g2,uniform_w0.1,cicids r0.2,0.9608811511813821,0.988807958784864,0.6479500891265598,0.7410873440285204,False,,0.4332941255719238,0.00025,False
d1q_q0.9_g2,uniform_w0.05,synthetic r0.05,0.9608811511813821,0.9980547166459407,0.9190600522193213,0.7107049608355093,False,,0.5220504795610112,0.01,False
d1q_q0.9_g2,uniform_w0.05,synthetic r0.2,0.9608811511813821,0.9980547166459407,0.974293059125964,0.9604113110539844,False,,0.5220504795610112,0.00975,False
d1q_q0.9_g2,uniform_w0.05,cicids r0.2,0.9608811511813821,0.9980547166459407,0.6479500891265598,0.7054367201426025,False,,0.5220504795610112,0.0,False
d1q_q0.9_g2,sharecap_c0.03,synthetic r0.05,0.9608811511813821,1.0028690708829278,0.9190600522193213,0.9932114882506528,False,,1.001409406753753,0.0,False
d1q_q0.9_g2,sharecap_c0.03,synthetic r0.2,0.9608811511813821,1.0028690708829278,0.974293059125964,0.9789203084832905,False,,1.001409406753753,0.0,False
d1q_q0.9_g2,sharecap_c0.03,cicids r0.2,0.9608811511813821,1.0028690708829278,0.6479500891265598,0.7366310160427807,False,,1.001409406753753,0.0,False
d1q_q0.9_g2,sharecap_c0.05,synthetic r0.05,0.9608811511813821,0.999475928228815,0.9190600522193213,0.9984334203655354,False,,1.0004456212530248,0.0,False
d1q_q0.9_g2,sharecap_c0.05,synthetic r0.2,0.9608811511813821,0.999475928228815,0.974293059125964,0.9861182519280206,False,,1.0004456212530248,0.0,False
d1q_q0.9_g2,sharecap_c0.05,cicids r0.2,0.9608811511813821,0.999475928228815,0.6479500891265598,0.8072638146167559,False,,1.0004456212530248,0.0,False
d1q_q0.9_g2,sharecap_c0.08,synthetic r0.05,0.9608811511813821,0.9924054006040149,0.9190600522193213,1.0,False,,0.9954764261175507,0.0,False
d1q_q0.9_g2,sharecap_c0.08,synthetic r0.2,0.9608811511813821,0.9924054006040149,0.974293059125964,0.9943444730077119,False,,0.9954764261175507,0.0,False
d1q_q0.9_g2,sharecap_c0.08,cicids r0.2,0.9608811511813821,0.9924054006040149,0.6479500891265598,0.8335561497326204,False,,0.9954764261175507,0.0,False
